,Review,Rating,Sentimen,Label
1094,OMG  This book was horrible  Stay away  Mid way through all the characters seem to change their personalities or something  One of the worst books I have ever read ,1,Negatif,0
1095,Now possibly I m just pages away from this information  I don t know  But I m so bummed ,1,Negatif,0
1096,I think it would have been better to stick with horror and less throwing his anti President Trump sentiment into this novel  ,1,Negatif,0
1097,Very disappointing ,3,Negatif,0
1098,This book is unnecessarily long  If you enjoy plot twists and exciting reading  you ll be disappointed by this book ,2,Negatif,0
1099, I usually enjoy Stephen King but this really disappointed me ,2,Negatif,0
1100,never have done that before  Shame on you Mr  King ,1,Negatif,0
1101,Not his best  Was half way through before his plot came together  Kinda sad,2,Negatif,0
1102, it is that bad  seriously  that bad ,1,Negatif,0
1103,After that it got too unrealistic and just plain dumb  I don t understand the five star reviews honestly,2,Negatif,0
1104,I wanted to like this book more  but I thought it was very easy to put down ,2,Negatif,0
1105,This book started out so promising and fast paced         then bam  it slows down  Way down  The final show down with the bad guy is about as anticlimactic as you can get,2,Negatif,0
1106,Not what I expected a tad disappointed,2,Negatif,0
1107,Don t waste your time with this one Horrible,1,Negatif,0
1108,Some parts in the middle were exciting  even gripping  but by the end it was a waste of time ,2,Negatif,0
1109,He has run out of good story lines           was his last good book  I hope he gets better soon,2,Negatif,0
1110,Had anyone else wrote this  would be three stars  From King  Huge disappointment ,1,Negatif,0
1111,It has a great start but it peters out towards a lack luster finish ,3,Negatif,0
1112,I m just SO disappointed  I ve always been a huge Stephen King fan  but this novel was just plain boring  It went on and on and on  for no good reason  His characters were shallow and predictable and the plot was a bit ridiculous  Unfortunately  King just did not hit the mark on this one  ,1,Negatif,0
1113,Don t bother with this book ,2,Negatif,0
1114,The only reason I finished it is because I paid for it,1,Negatif,0
1115,At my tipping point I thought  I don t care who did it,2,Negatif,0
1116,The ending was a disappointment,3,Negatif,0
1117,Sloppy  boring and the characters were instantly forgotten ,2,Negatif,0
1118,Easy to put down  Certainly not on par with The Stand or IT     King needs to steer clear of politics  He showcases his lack of knowledge in that area while clinging to a childish view  Reading this book was better than being bored,3,Negatif,0
1119,He needs to retire from writing as he has nothing left in the tank   ,1,Negatif,0
1120,Would not believe this is a stephen king book  It was okay but not his style  Very disappointed,3,Negatif,0
1121,This sadly didn t ,3,Negatif,0
1122,Very disappointing,3,Negatif,0
1123, I usually love Stephen King  but am really glad this was a borrow from the library  cause it was a disappointment to me ,3,Negatif,0
1124,Very disappointed  but I will still read his coming books,1,Negatif,0
1125,Sorry  avid fan here  and this is a dud  One of King s worst ,1,Negatif,0
1126,The first third was great then it became boring   repetitive ,2,Negatif,0
1127,I didn t like how long it took to get to the point  I felt this was a horror movie that is so corny is just hard to pay attention  I was left wanting more and expecting to get surprised  Never happened ,2,Negatif,0
1128,NOPE  Just vague parts that were inconclusive of origin  Sad day ,2,Negatif,0
1129,This is still true for much of his work  But not this book  As a great fan I wish he d go back to using a pseudonym ,1,Negatif,0
1130,My opinion is surely not the only one out there and not the only one that counts haha ,1,Negatif,0
1131,A good effort  unfortunately  like allot of his recent efforts SK simply doesn t deliver a great novel ,3,Negatif,0
1132,an informational book and a cook book  I initially bought the kindle version but loved it so much that I also bought the printed version  This is excellent for beginners as well as experiences ketogenic dieters ,5,Positif,1
1133,The foods are very satisfying and you re never hungry ,4,Positif,1
1134,I  like the book  but the ingredient lists are very daunting with many obscure hard to find things listed  She keeps talking about not wanting to  count calories or macros  due to stress  but it s stressful just thinking about the grocery list ,4,Positif,1
1135,This book is everything you need to get started or maintain a high fat  low carb lifestyle   I was eating a ketogenic diet for several months before I came across Leanne  Her book  YouTube channel and podcast have totally changed how I look at this lifestyle   Her book is packed with amazing information  guidance  easy to understand charts and delicious recipes   This book is a must have ,5,Positif,1
1136,Carbohydrate,5,Positif,1
1137,Awesome  I was on the Ketogenic diet for almost a month before I got this  This answered so many of my questions and worries  and more  Awesome  awesome book  Totally worth the     to get it  No  I did not get paid for this review ,5,Positif,1
1138,Overall  the book is great for knowledge  and the recipes are great for someone more familiar in a kitchen AND cooking for more than one person,4,Positif,1
1139,This book is essential for starting a Ketogenic Diet  ,5,Positif,1
1140,This book has become my bible  ,5,Positif,1
1141,Even if it had no recipes  I would still highly recommend it  From types of fats oils  to how to make nut milks  to different types of keto  to what to expect from side effects  etc  Just incredible  I bought another popular book on keto but it pales in comparison ,5,Positif,1
1142,This is a very thorough book for somebody wanting to take a look at the ketogenic diet,4,Positif,1
1143,This book is one of the few I have looked at that gets into the need to add vegtables with a higher level of nutrients supporting the human body  ,5,Positif,1
1144,This book is fantastic   It is huge  coming in at     pages  But it is loaded with information  high quality  color photos  and outstanding recipes  I have already picked out several that I want my wife to make for me and I ve started to buy the somewhat unique ingredients  from Amazon  such as cacao butter  among many others,5,Positif,1
1145,This book was exactly what I needed as a resource to get my ketogenic lifestyle started  ,5,Positif,1
1146,Really amazing book ,5,Positif,1
1147,Thank you  Leanne  You re real  you re honest and you ve obviously poured your heart and soul into this book  There s not one question I ve had related to the keto diet that I can t find in this book ,5,Positif,1
1148,I think she rocks  Really amazing book ,5,Positif,1
1149,For anybody interested in the Keto diet  this is the one and only book I d recommend  It s beautiful  informative  sensical  well organized and provides a clear path to understanding your body and the miracle of ketosis,5,Positif,1
1150,  I have been doing the dairy free option and even though I went through cheese withdrawals I feel so much better  I highly recommend the book ,5,Positif,1
1151,All her recipes are delicious  If you re on keto diet and running out of ideas what to cook  this is definitely the book for you ,5,Positif,1
1152,I cannot wait to sink my teeth into it and her recipes  Thank you  thank you  thank you Leanne for all that you do   ,5,Positif,1
1153,The Keto Diet is big  polished  well laid out  and colorful  The tables and charts are visually appealing  For those just beginning a keto kitchen library  I would suggest starting with this book  It provides a thorough and appetizing education ,5,Positif,1
1154,Single people  with full time jobs and long commutes to where affordable housing is don t have time to sit down and make involved meal plans  It s too complicated and you get that sense after looking over the meal plans  Shame  the book otherwise is informative and well thought out  If you can afford a personal chef you should have them do this for you ,4,Positif,1
1155,Best book on nutrition I have ever read ,5,Positif,1
1156,This book is life changing   has healed my body,5,Positif,1
1157,Lots of wonderful info to sort through  Working my way through it slowly ,5,Positif,1
1158,I absolutely love this book    So easy to understand and follow along,5,Positif,1
1159,I discovered this book about   months ago after getting a little burned out by my usual keto recipes ,4,Positif,1
1160,I have used this book to guide me in adapting a ketogenic lifestyle,4,Positif,1
1161,This is a very considerate and complete book on eating Keto,5,Positif,1
1162,I  summary  I highly recommend this beautiful book which will guide you on your journey to  fat burning mode  whether that be by the Classic Keto method  the Pumped up Keto diet or  like me  a slow but steady journey to ketosis ,5,Positif,1
1163,Yes its a great book  very informative and pretty understandable ,5,Positif,1
